time_stamp,power_refrigerator,power_dishwaser,power_microwave,power_electric_heat,power_stove
2011-05-23 00:00:00,7390.0,693167.0,3708.0,0.0,1.0
2011-05-23 01:00:00,75921.0,225389.0,3879.0,0.0,0.0
2011-05-23 02:00:00,184518.0,510.0,4169.0,0.0,0.0
2011-05-23 03:00:00,204278.0,482.0,4037.0,0.0,0.0
2011-05-23 04:00:00,69991.0,43.0,3953.0,0.0,0.0
2011-05-23 05:00:00,6560.0,0.0,3800.0,0.0,0.0
2011-05-23 06:00:00,6551.0,5.0,3800.0,0.0,0.0
2011-05-23 07:00:00,88785.0,25.0,3804.0,0.0,0.0
2011-05-23 08:00:00,65676.0,21.0,3800.0,0.0,0.0
2011-05-23 09:00:00,27179.0,14.0,3796.0,0.0,0.0
2011-05-23 10:00:00,42597.0,6.0,24538.0,100.0,163.0
2011-05-23 11:00:00,72895.0,43.0,80285.0,1265.0,1113.0
2011-05-23 12:00:00,68242.0,41.0,70073.0,297.0,255.0
2011-05-23 13:00:00,2367.0,0.0,1608.0,0.0,0.0
2011-05-23 14:00:00,2896.0,0.0,1946.0,0.0,0.0
2011-05-23 15:00:00,63918.0,68.0,4083.0,0.0,2.0
2011-05-23 16:00:00,67164.0,66.0,4123.0,0.0,2.0
2011-05-23 17:00:00,55305.0,20.0,27891.0,112.0,90.0
2011-05-23 18:00:00,8544.0,0.0,4145.0,0.0,0.0
2011-05-23 19:00:00,56820.0,34.0,4165.0,0.0,1.0
2011-05-23 20:00:00,57084.0,23.0,4156.0,0.0,0.0
2011-05-23 21:00:00,57675.0,27.0,4047.0,0.0,0.0
2011-05-23 22:00:00,109514.0,351.0,208067.0,983.0,767.0
2011-05-23 23:00:00,197051.0,405.0,69150.0,315.0,346.0
2011-05-24 00:00:00,38778.0,25.0,49525.0,211.0,183.0
2011-05-24 01:00:00,59973.0,21.0,71536.0,311.0,267.0
2011-05-24 02:00:00,6039.0,260994.0,3940.0,0.0,0.0
2011-05-24 03:00:00,80261.0,703630.0,3696.0,0.0,0.0
2011-05-24 04:00:00,68812.0,171236.0,3796.0,0.0,0.0
2011-05-24 05:00:00,6549.0,0.0,3800.0,0.0,0.0
2011-05-24 06:00:00,70702.0,18.0,3796.0,0.0,0.0
2011-05-24 07:00:00,52777.0,25.0,3796.0,0.0,0.0
2011-05-24 08:00:00,22081.0,0.0,3800.0,0.0,0.0
2011-05-24 09:00:00,69782.0,38.0,3796.0,0.0,0.0
2011-05-24 10:00:00,30470.0,25.0,30505.0,119.0,258.0
2011-05-24 11:00:00,62631.0,76.0,75825.0,1109.0,956.0
2011-05-24 12:00:00,58512.0,91.0,102139.0,696.0,590.0
2011-05-24 13:00:00,62677.0,63.0,3644.0,0.0,0.0
2011-05-24 14:00:00,59558.0,70.0,3636.0,0.0,0.0
2011-05-24 15:00:00,31302.0,45.0,3600.0,0.0,0.0
2011-05-24 16:00:00,35060.0,24.0,3600.0,0.0,0.0
2011-05-24 17:00:00,61329.0,72.0,3636.0,0.0,0.0
2011-05-24 18:00:00,19848.0,40.0,1928.0,0.0,0.0
2011-05-24 19:00:00,3195.0,5.0,68.0,0.0,0.0
